CreatedOn	po_number	Status	SourcePrimaryKey	Created	CreatedBy	Source
2024-05-02 20:18:00	ZE120955	processed	N2000958655	Manual	NULL	Dentira
2024-05-02 20:04:45	ZE330694	processed	N2000958598	Automatic		Dentira
2024-05-02 19:58:58	ZE330573	processed	N2000958577	Automatic		Dentira
2024-05-02 19:56:55	ZE180762	processed	N2000958574	Manual	NULL	Dentira
2024-05-02 19:51:39	ZE180712	processed	N2000958559	Manual	NULL	Dentira
2024-05-02 19:49:20	ZE330687	processed	N2000958553	Automatic		Dentira
2024-05-02 19:47:00	ZE101529	processed	N2000958550	Manual	NULL	Dentira
2024-05-02 19:46:42	ZE330653	processed	N2000958547	Automatic		Dentira
2024-05-02 19:39:38	ZE330674	processed	N2000958532	Automatic		Dentira
2024-05-02 19:33:41	ZE180695	processed	N2000958523	Manual	NULL	Dentira
2024-05-02 19:12:20	ZE330644	processed	N2000958469	Automatic		Dentira
2024-05-02 19:05:35	ZE330401	processed	N2000958454	Automatic		Dentira
2024-05-02 19:05:04	ZE330556	processed	N2000958451	Automatic		Dentira
2024-05-02 18:58:24	ZE330592	processed	N2000958430	Automatic		Dentira
2024-05-02 18:48:01	ZE330620	processed	N2000958388	Automatic		Dentira
2024-05-02 18:47:05	ZE330528	processed	N2000958382	Automatic		Dentira
2024-05-02 18:47:02	ZE330569	processed	N2000958379	Automatic		Dentira
2024-05-02 18:46:58	ZE330609	processed	N2000958376	Automatic		Dentira
2024-05-02 18:43:32	ZE330618	processed	N2000958364	Automatic		Dentira
2024-05-02 18:09:06	ZE120784	processed	N2000958274	Manual	NULL	Dentira
2024-05-02 18:06:07	ZE118583	processed	N2000958268	Manual	NULL	Dentira
2024-05-02 18:00:13	ZE135917	processed	N2000958250	Manual	NULL	Dentira
2024-05-02 17:55:53	ZE330575	processed	N2000958238	Automatic		Dentira
2024-05-02 17:54:32	ZE135666	processed	N2000958229	Manual	NULL	Dentira
2024-05-02 17:50:58	ZE180533	processed	N2000958217	Manual	NULL	Dentira
2024-05-02 17:48:03	ZE219928	processed	N2000958205	Manual	NULL	Dentira
2024-05-02 17:43:35	ZE180551	processed	N2000958190	Manual	NULL	Dentira
2024-05-02 17:39:23	ZE180530	processed	n2000958184	Manual	NULL	Dentira
2024-05-02 17:36:17	ZE176494	processed	N2000958172	Manual	NULL	Dentira
2024-05-02 17:33:11	ZE177380	processed	N2000958166	Manual	NULL	Dentira
2024-05-02 17:24:34	ZE175578	processed	N2000958139	Manual	NULL	Dentira
2024-05-02 17:21:40	ZE179468	processed	N2000958130	Manual	NULL	Dentira
2024-05-02 17:18:26	ZE180084	processed	N2000958118	Manual	NULL	Dentira
2024-05-02 17:08:31	ZE330519	processed	N2000958109	Automatic		Dentira
2024-05-02 16:30:01	ZE180278	processed	N2000958019	Manual	NULL	Dentira
2024-05-02 16:26:03	ZE177896	processed	N2000958010	Manual	NULL	Dentira
2024-05-02 16:20:32	ZE330481	processed	N2000957989	Automatic		Dentira
2024-05-02 16:19:19	ZE330358	processed	N2000957983	Automatic		Dentira
2024-05-02 16:18:27	ZE330413	processed	N2000957971	Automatic		Dentira
2024-05-02 16:17:01	ZE180140	processed	N2000957959	Manual	NULL	Dentira
2024-05-02 16:14:26	ZE330465	processed	N2000957953	Automatic		Dentira
2024-05-02 16:02:56	ZE330454	processed	N2000957914	Automatic		Dentira
2024-05-02 16:02:06	ZE330451	processed	N2000957911	Automatic		Dentira
2024-05-02 15:41:10	ZE330436	processed	N2000957857	Automatic		Dentira
2024-05-02 15:25:19	ZE330406	processed	N2000957794	Automatic		Dentira
2024-05-02 15:18:31	ZE135653	processed	N2000957776	Manual	NULL	Dentira
2024-05-02 15:14:26	ZE330388	processed	N2000957767	Automatic		Dentira
2024-05-02 15:12:56	ZE111675	processed	N2000957764	Manual	NULL	Dentira
2024-05-02 14:57:20	ZE117017	processed	N2000957719	Manual	NULL	Dentira
2024-05-02 14:52:33	ZE180361	processed	N2000957701	Manual	NULL	Dentira
2024-05-02 14:46:42	ZE330164	processed	N2000957677	Automatic		Dentira
2024-05-02 14:42:04	ZE179215	processed	N2000957668	Manual	NULL	Dentira
2024-05-02 14:40:15	ZE330363	processed	N2000957662	Automatic		Dentira
2024-05-02 14:37:04	ZE330361	processed	N2000957647	Automatic		Dentira
2024-05-02 14:34:12	ZE176975	processed	N2000957641	Manual	NULL	Dentira
2024-05-02 14:30:47	ZE329984	processed	N2000957629	Automatic		Dentira
2024-05-02 14:29:11	ZE330263	processed	N2000957620	Automatic		Dentira
2024-05-02 14:22:48	ZE176911	processed	N2000957593	Manual	NULL	Dentira
2024-05-02 14:19:39	ZE176487	processed	N2000957584	Manual	NULL	Dentira
2024-05-02 14:16:11	ZE176481	processed	N2000957578	Manual	NULL	Dentira
2024-05-02 14:13:33	ZE176249	processed	N2000957572	Manual	NULL	Dentira
2024-05-02 14:10:38	ZE174671	processed	N2000957557	Manual	NULL	Dentira
2024-05-02 14:06:32	ZE180399	processed	N2000957542	Manual	NULL	Dentira
2024-05-02 14:02:43	ZE180103	processed	N2000957533	Manual	NULL	Dentira
2024-05-02 13:53:40	ZE330323	processed	N2000957518	Automatic		Dentira
2024-05-02 13:49:04	ZE330318	processed	N2000957497	Automatic		Dentira
2024-05-02 13:37:53	ZE118526	processed	N2000957470	Manual	NULL	Dentira
2024-05-02 12:19:52	ZE330189	processed	N2000957368	Automatic		Dentira
2024-05-02 11:56:13	ZE330062	processed	N2000957350	Automatic		Dentira
2024-05-02 00:46:01	ZE330100	processed	N2000957323	Automatic		Dentira
2024-05-02 00:44:40	ZE330228	processed	N2000957320	Automatic		Dentira
2024-05-01 23:20:21	ZE330204	processed	N2000957290	Automatic		Dentira
2024-05-01 22:14:05	ZE330150	processed	N2000957221	Automatic		Dentira
2024-05-01 22:03:42	ZE179874	processed	N2000957212	Manual	NULL	Dentira
2024-05-01 21:56:57	ZE219178	processed	N2000957197	Manual	NULL	Dentira
2024-05-01 21:49:20	ZE330174	processed	N2000957173	Automatic		Dentira
2024-05-01 21:48:13	ZE218533	processed	N2000957170	Manual	NULL	Dentira
2024-05-01 21:45:55	ZE179818	processed	N2000957164	Manual	NULL	Dentira
2024-05-01 21:41:28	ZE329812	processed	N2000957149	Manual	NULL	Dentira
2024-05-01 21:40:50	ZE117086	processed	N2000957146	Manual	NULL	Dentira
2024-05-01 21:36:41	ZE218866	processed	N2000957140	Manual	NULL	Dentira
2024-05-01 21:35:58	ZE329808	processed	N2000957134	Manual	NULL	Dentira
2024-05-01 21:33:40	ZE330048	processed	N2000957131	Manual	NULL	Dentira
2024-05-01 21:31:08	ZE330020	processed	N2000957116	Manual	NULL	Dentira
2024-05-01 21:28:33	ZE329838	processed	N2000957107	Manual	NULL	Dentira
2024-05-01 21:28:00	ZE179676	processed	N2000957104	Manual	NULL	Dentira
2024-05-01 21:25:05	ZE329548	processed	N2000957092	Automatic		Dentira
2024-05-01 21:24:29	ZE329737	processed	N2000957089	Automatic		Dentira
2024-05-01 20:52:45	ZE329830	processed	N2000957011	Manual	NULL	Dentira
2024-05-01 20:45:37	ZE179654	processed	N2000956993	Manual	NULL	Dentira
2024-05-01 20:15:52	ZE217850	processed	N2000956897	Manual	NULL	Dentira
2024-05-01 20:04:45	ZE178928	processed	N2000956864	Manual	NULL	Dentira
2024-05-01 20:00:51	ZE218466	processed	N2000956843	Manual	NULL	Dentira
2024-05-01 19:47:42	ZE179643	processed	N2000956801	Manual	NULL	Dentira
2024-05-01 19:44:11	ZE329963	processed	N2000956792	Manual	NULL	Dentira
2024-05-01 19:36:32	ZE329937	processed	N2000956777	Manual	NULL	Dentira
2024-05-01 19:31:45	ZE100308	processed	N2000956768	Manual	NULL	Dentira
2024-05-01 18:24:01	ZE329744	processed	N2000956603	Manual	NULL	Dentira
2024-05-01 18:19:20	ZE179406	processed	N2000956585	Manual	NULL	Dentira
2024-05-01 18:06:58	ZE329732	processed	N2000956552	Manual	NULL	Dentira
2024-05-01 17:49:59	ZE118445	processed	N2000956528	Manual	NULL	Dentira
2024-05-01 17:47:05	ZE116961	processed	N2000956519	Manual	NULL	Dentira
2024-05-01 17:44:01	ZE179285	processed	N2000956516	Manual	NULL	Dentira
2024-05-01 17:41:11	ZE177921	processed	N2000956510	Manual	NULL	Dentira
2024-05-01 17:38:20	ZE179205	processed	N2000956501	Manual	NULL	Dentira
2024-05-01 17:20:07	ZE218437	processed	N2000956456	Manual	NULL	Dentira
2024-05-01 17:17:02	ZE218377	processed	N2000956444	Manual	NULL	Dentira
2024-05-01 17:14:24	ZE217889	processed	N2000956432	Manual	NULL	Dentira
2024-05-01 17:12:10	ZE217195	processed	N2000956426	Manual	NULL	Dentira
2024-05-01 17:08:49	ZE329615	processed	N2000956414	Manual	NULL	Dentira
2024-05-01 17:06:20	ZE329677	processed	N2000956408	Manual	NULL	Dentira
2024-05-01 17:03:37	ZE329673	processed	N2000956399	Manual	NULL	Dentira
2024-05-01 17:00:38	ZE329607	processed	N2000956381	Manual	NULL	Dentira
2024-05-01 16:57:27	ZE329583	processed	N2000956378	Manual	NULL	Dentira
2024-05-01 16:52:33	ZE329569	processed	N2000956366	Manual	NULL	Dentira
2024-05-01 16:48:59	ZE329503	processed	N2000956360	Manual	NULL	Dentira
2024-05-01 16:46:47	ZE329365	processed	N2000956351	Manual	NULL	Dentira
2024-05-01 16:42:39	ZE329349	processed	N2000956339	Manual	NULL	Dentira
2024-05-01 16:37:07	ZE329323	processed	N2000956330	Manual	NULL	Dentira
2024-05-01 16:32:15	ZE329253	processed	N2000956315	Manual	NULL	Dentira
2024-05-01 16:27:56	ZE329259	processed	N2000956303	Manual	NULL	Dentira
2024-05-01 16:25:23	ZE329281	processed	N2000956291	Manual	NULL	Dentira
2024-05-01 16:03:28	ZE329713	processed	N2000956219	Automatic		Dentira
2024-05-01 16:03:20	ZE329648	processed	N2000956216	Manual	NULL	Dentira
2024-05-01 15:47:45	ZE329682	processed	N2000956183	Manual	NULL	Dentira
2024-05-01 15:42:17	ZE177814	processed	N2000956168	Manual	NULL	Dentira
2024-05-01 15:22:10	ZE329534	processed	N2000956096	Manual	NULL	Dentira
2024-05-01 15:08:15	ZE329208	processed	N2000956057	Manual	NULL	Dentira
2024-05-01 14:53:40	ZE329626	processed	N2000956033	Manual	NULL	Dentira
2024-05-01 14:46:52	ZE329398	processed	N2000956021	Manual	NULL	Dentira
2024-05-01 14:43:38	ZE329482	processed	N2000956006	Manual	NULL	Dentira
2024-05-01 14:34:01	ZE329514	processed	N2000955973	Manual	NULL	Dentira
2024-05-01 14:29:59	ZE329584	processed	N2000955967	Manual	NULL	Dentira
2024-05-01 14:22:29	ZE328564	processed	N2000955940	Manual	NULL	Dentira
2024-05-01 13:46:16	ZE329428	processed	N2000955874	Manual	NULL	Dentira
2024-05-01 13:42:17	ZE329346	processed	N2000955862	Manual	NULL	Dentira
2024-04-30 21:22:35	ZE329292	processed	N2000955514	Manual	NULL	Dentira
2024-04-30 21:19:09	ZE329290	processed	N2000955508	Manual	NULL	Dentira
2024-04-30 21:16:04	ZE329286	processed	N2000955505	Manual	NULL	Dentira
2024-04-30 21:13:18	ZE329271	processed	N2000955496	Manual	NULL	Dentira
2024-04-30 21:11:02	ZE329263	processed	N2000955493	Manual	NULL	Dentira
2024-04-30 21:08:27	ZE108391	processed	N2000955484	Manual	NULL	Dentira
2024-04-30 20:33:05	ZE329230	processed	N2000955394	Manual	NULL	Dentira
2024-04-30 20:32:15	ZE217067	processed	N2000955388	Manual	NULL	Dentira
2024-04-30 20:31:17	ZE329220	processed	N2000955385	Manual	NULL	Dentira
2024-04-30 19:47:07	ZE329139	processed	N2000955298	Manual	NULL	Dentira
2024-04-30 19:00:29	ZE329154	processed	N2000955178	Manual	NULL	Dentira
2024-04-30 18:03:00	ZE329064	processed	N2000955052	Manual	NULL	Dentira
2024-04-30 17:53:20	ZE329112	processed	N2000955016	Manual	NULL	Dentira
2024-04-30 17:47:46	ZE329110	processed	N2000955004	Manual	NULL	Dentira
2024-04-30 17:31:36	ZE329051	processed	N2000954980	Manual	NULL	Dentira
2024-04-30 17:24:29	ZE329104	processed	N2000954962	Manual	NULL	Dentira
2024-04-30 16:49:39	ZE329049	processed	N2000954875	Manual	NULL	Dentira
2024-04-30 16:45:56	ZE329039	processed	N2000954863	Manual	NULL	Dentira
2024-04-30 16:41:58	ZE328983	processed	N2000954857	Manual	NULL	Dentira
2024-04-30 16:34:48	ZE101466	processed	N2000954845	Manual	NULL	Dentira
2024-04-30 16:24:16	ZE329058	processed	N2000954806	Manual	NULL	Dentira
2024-04-30 16:11:37	ZE329050	processed	N2000954758	Manual	NULL	Dentira
2024-04-30 16:08:34	ZE329034	processed	N2000954743	Manual	NULL	Dentira
2024-04-30 16:04:25	ZE329032	processed	N2000954731	Manual	NULL	Dentira
2024-04-30 16:02:23	ZE328352	processed	N2000954719	Manual	NULL	Dentira
2024-04-30 16:00:20	ZE328992	processed	N2000954713	Manual	NULL	Dentira
2024-04-30 15:58:20	ZE328962	processed	N2000954701	Manual	NULL	Dentira
2024-04-30 15:46:17	ZE109681	processed	N2000954671	Manual	Sonja Knight	Dentira
2024-04-30 14:32:56	ZE329005	processed	N2000954533	Manual	NULL	Dentira
2024-04-30 14:20:30	ZE328939	processed	N2000954503	Manual	NULL	Dentira
2024-04-30 13:53:26	ZE328955	processed	N2000954458	Manual	NULL	Dentira
2024-04-30 11:34:43	ZE328967	processed	N2000954347	Automatic		Dentira
2024-04-29 21:47:47	ZE135599	processed	N2000954248	Manual	NULL	Dentira
2024-04-29 21:33:19	ZE178807	processed	N2000954230	Manual	NULL	Dentira
2024-04-29 21:09:14	ZE328905	processed	N2000954176	Manual	NULL	Dentira
2024-04-29 21:06:47	ZE328890	processed	N2000954167	Manual	NULL	Dentira
2024-04-29 21:00:54	ZE328860	processed	N2000954161	Manual	NULL	Dentira
2024-04-29 20:56:23	ZE328854	processed	N2000954152	Manual	NULL	Dentira
2024-04-29 20:36:58	ZE328842	processed	N2000954122	Manual	NULL	Dentira
2024-04-29 20:31:47	ZE328627	processed	N2000954113	Manual	NULL	Dentira
2024-04-29 20:29:14	ZE328806	processed	N2000954107	Manual	NULL	Dentira
2024-04-29 20:24:58	ZE328798	processed	N2000954083	Manual	NULL	Dentira
2024-04-29 20:22:31	ZE328659	processed	N2000954077	Manual	NULL	Dentira
2024-04-29 20:19:39	ZE328767	processed	N2000954071	Manual	NULL	Dentira
2024-04-29 20:17:58	ZE328749	processed	N2000954065	Manual	NULL	Dentira
2024-04-29 20:15:51	ZE328701	processed	N2000954059	Manual	NULL	Dentira
2024-04-29 20:13:55	ZE328737	processed	N2000954047	Manual	NULL	Dentira
2024-04-29 20:11:28	ZE178431	processed	N2000954032	Manual	NULL	Dentira
2024-04-29 20:09:03	ZE328663	processed	N2000954026	Manual	NULL	Dentira
2024-04-29 20:06:36	ZE178623	processed	N2000954011	Manual	NULL	Dentira
2024-04-29 19:36:58	ZE328786	processed	N2000953945	Manual	NULL	Dentira
2024-04-29 19:33:44	ZE116822	processed	N2000953930	Manual	NULL	Dentira
2024-04-29 18:14:52	ZE328712	processed	N2000953753	Manual	NULL	Dentira
2024-04-29 18:09:46	ZE178644	processed	N2000953744	Manual	NULL	Dentira
2024-04-29 18:06:44	ZE328678	processed	N2000953732	Manual	NULL	Dentira
2024-04-29 18:04:10	ZE328676	processed	N2000953726	Manual	NULL	Dentira
2024-04-29 18:01:29	ZE328664	processed	N2000953717	Manual	NULL	Dentira
2024-04-29 17:56:00	ZE328512	processed	N2000953699	Manual	NULL	Dentira
2024-04-29 17:52:14	ZE328420	processed	N2000953690	Manual	NULL	Dentira
2024-04-29 17:48:36	ZE178594	processed	N2000953687	Manual	NULL	Dentira
2024-04-29 17:18:34	ZE328613	processed	N2000953630	Manual	NULL	Dentira
2024-04-29 16:52:22	ZE328606	processed	N2000953594	Manual	NULL	Dentira
2024-04-29 16:40:31	ZE328533	processed	N2000953558	Manual	NULL	Dentira
2024-04-29 16:37:04	ZE328519	processed	N2000953552	Manual	NULL	Dentira
2024-04-29 16:34:14	ZE328475	processed	N2000953543	Manual	NULL	Dentira
2024-04-29 15:50:56	ZE328598	processed	N2000953438	Automatic		Dentira
2024-04-29 15:46:32	ZE100251	processed	N2000953429	Manual	Sonja Knight	Dentira
2024-04-29 14:52:04	ZE328556	processed	N2000953378	Manual	NULL	Dentira
2024-04-29 14:46:12	ZE328538	processed	N2000953369	Manual	NULL	Dentira
2024-04-29 14:40:52	ZE328502	processed	N2000953351	Manual	NULL	Dentira
2024-04-29 14:37:21	ZE328494	processed	N2000953342	Manual	NULL	Dentira
2024-04-29 14:25:12	ZE328426	processed	N2000953321	Manual	NULL	Dentira
2024-04-26 22:00:40	ZE328398	processed	N2000953048	Manual	NULL	Dentira
2024-04-26 21:48:16	ZE328394	processed	N2000953042	Manual	NULL	Dentira
2024-04-26 21:13:04	ZE328366	processed	N2000953006	Manual	NULL	Dentira
2024-04-26 20:46:20	ZE101459	processed	N2000952985	Manual	NULL	Dentira
2024-04-26 20:43:35	ZE178093	processed	N2000952979	Manual	NULL	Dentira
2024-04-26 20:39:22	ZE328244	processed	N2000952967	Manual	NULL	Dentira
2024-04-26 20:18:59	ZE328311	processed	N2000952940	Manual	NULL	Dentira
2024-04-26 19:56:18	ZE328290	processed	N2000952904	Manual	NULL	Dentira
2024-04-26 19:30:19	ZE328276	processed	N2000952889	Manual	NULL	Dentira
2024-04-26 19:22:32	ZE328264	processed	N2000952883	Manual	NULL	Dentira
2024-04-26 19:17:38	ZE328236	processed	N2000952877	Manual	NULL	Dentira
2024-04-26 19:14:40	ZE328234	processed	N2000952874	Manual	NULL	Dentira
2024-04-26 19:11:34	ZE328222	processed	N2000952871	Manual	NULL	Dentira
2024-04-26 18:24:32	ZE109632	processed	N2000952823	Manual	NULL	Dentira
2024-04-26 18:12:07	ZE328217	processed	N2000952796	Manual	NULL	Dentira
2024-04-26 18:11:10	ZE328190	processed	N2000952793	Manual	NULL	Dentira
2024-04-26 18:08:20	ZE328195	processed	N2000952784	Manual	NULL	Dentira
2024-04-26 17:57:02	ZE216534	processed	N2000952769	Manual	NULL	Dentira
2024-04-26 17:50:36	ZE328184	processed	N2000952766	Manual	NULL	Dentira
2024-04-26 17:42:47	ZE328172	processed	N2000952763	Manual	NULL	Dentira
2024-04-26 17:25:38	ZE328052	processed	N2000952715	Manual	NULL	Dentira
2024-04-26 17:17:37	ZE101051	processed	N2000952724	Manual	Sonja Knight	Dentira
2024-04-26 17:11:17	ZE328081	processed	N2000952718	Manual	NULL	Dentira
2024-04-26 17:07:57	ZE130947	processed	N2000952709	Manual	NULL	Dentira
2024-04-26 16:06:49	ZE328130	processed	N2000952580	Manual	NULL	Dentira
2024-04-26 16:00:54	ZE328117	processed	N2000952565	Manual	NULL	Dentira
2024-04-26 15:55:35	ZE328087	processed	N2000952553	Manual	NULL	Dentira
2024-04-26 15:53:00	ZE328009	processed	N2000952550	Manual	NULL	Dentira
2024-04-26 15:50:06	ZE328120	processed	N2000952535	Manual	NULL	Dentira
2024-04-26 15:49:25	ZE328019	processed	N2000952538	Manual	NULL	Dentira
2024-04-26 15:46:14	ZE216421	processed	N2000952532	Manual	NULL	Dentira
2024-04-26 15:36:27	ZE327989	processed	N2000952514	Manual	NULL	Dentira
2024-04-26 15:17:12	ZE328076	processed	N2000952481	Manual	NULL	Dentira
2024-04-26 14:00:21	ZE216410	processed	N2000952406	Manual	NULL	Dentira
2024-04-26 13:42:22	ZE327984	processed	N2000952382	Manual	NULL	Dentira
2024-04-25 21:40:00	ZE327956	processed	N2000952208	Manual	NULL	Dentira
2024-04-25 21:35:19	ZE327937	processed	N2000952199	Manual	NULL	Dentira
2024-04-25 21:30:34	ZE108269	processed	N2000952190	Manual	NULL	Dentira
2024-04-25 21:27:50	ZE327913	processed	N2000952175	Manual	NULL	Dentira
2024-04-25 21:24:35	ZE327904	processed	N2000952157	Manual	NULL	Dentira
2024-04-25 21:19:45	ZE130949	processed	N2000952148	Manual	NULL	Dentira
2024-04-25 21:05:14	ZE107187	processed	N2000952115	Manual	Ana Munguia	Dentira
2024-04-25 21:00:14	ZE120671	processed	N2000952103	Manual	NULL	Dentira
2024-04-25 20:42:23	ZE327880	processed	N2000952058	Manual	NULL	Dentira
2024-04-25 20:39:19	ZE327844	processed	N2000952046	Manual	NULL	Dentira
2024-04-25 20:37:43	ZE327836	processed	N2000952043	Manual	NULL	Dentira
2024-04-25 20:35:08	ZE130814	processed	N2000952037	Manual	NULL	Dentira
2024-04-25 20:32:40	ZE327834	processed	N2000952034	Manual	NULL	Dentira
2024-04-25 19:55:31	ZE327797	processed	N2000951956	Manual	NULL	Dentira
2024-04-25 19:44:38	ZE130849	processed	N2000951941	Manual	NULL	Dentira
2024-04-25 18:27:28	ZE101453	processed	N2000951791	Manual	NULL	Dentira
2024-04-25 18:24:25	ZE100060	processed	N2000951761	Manual	NULL	Dentira
2024-04-25 17:57:12	ZE327667	processed	N2000951716	Manual	NULL	Dentira
2024-04-25 17:45:20	ZE327770	processed	N2000951704	Manual	NULL	Dentira
2024-04-25 17:42:12	ZE177808	processed	N2000951695	Manual	NULL	Dentira
2024-04-25 17:30:56	ZE327646	processed	N2000951677	Manual	NULL	Dentira
2024-04-25 17:27:45	ZE327664	processed	N2000951671	Manual	NULL	Dentira
2024-04-25 16:53:58	ZE327717	processed	N2000951605	Manual	NULL	Dentira
2024-04-25 16:43:59	ZE327733	processed	N2000951587	Manual	NULL	Dentira
2024-04-25 16:41:44	ZE327516	processed	N2000951584	Manual	NULL	Dentira
2024-04-25 16:38:47	ZE327729	processed	N2000951560	Manual	NULL	Dentira
2024-04-25 16:37:51	ZE327602	processed	N2000951572	Manual	NULL	Dentira
2024-04-25 16:33:52	ZE327294	processed	N2000951557	Manual	NULL	Dentira
2024-04-25 16:31:01	ZE327734	processed	N2000951554	Manual	NULL	Dentira
2024-04-25 16:27:55	ZE176032	processed	N2000951545	Manual	NULL	Dentira
2024-04-25 16:24:10	ZE327526	processed	N2000951521	Manual	NULL	Dentira
2024-04-25 16:16:43	ZE216128	processed	N2000951506	Manual	NULL	Dentira
2024-04-25 16:06:08	ZE327703	processed	N2000951476	Manual	NULL	Dentira
2024-04-25 15:35:45	ZE327689	processed	N2000951428	Manual	NULL	Dentira
2024-04-25 15:29:56	ZE327415	processed	N2000951410	Manual	NULL	Dentira
2024-04-25 14:02:42	ZE327615	processed	N2000951239	Manual	NULL	Dentira
2024-04-25 13:45:47	ZE177753	processed	N2000951218	Manual	NULL	Dentira
